url,title,description,price,area,address,Mã tin,Hướng,Phòng ăn,Loại tin,Đường trước nhà,Nhà bếp,Loại BDS,Pháp lý,Sân thượng,Chiều ngang,Số lầu,Chổ để xe hơi,Chiều dài,Số phòng ngủ,Chính chủ
-	Các ngõ của đường Khuyến Lương đều là ngõ to ô tô thông ra ngoài mặt đê, gần các khu hành chính ủy ban, không khí rất trong lành mát mẻ, khu vực rất đáng sống, người dân rất thân thiện.
-	Sổ đỏ chính chủ vuông đẹp sang tên phút mốt. Giá bán chỉ có nhỉnh 2 tỷ (có thương lượng), miễn trung gian.
-	Liên hệ em Việt chuyên nhà đất thổ cư Hà Nội để được tư vấn và đi xem nhà đất ngay nhé.","2,55 tỷ",55 m2,"Đường Khuyến Lương, Phường Trần Phú, Quận Hoàng Mai, Hà Nội",13373933,_,---,Cần bán,3m,---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,---,---,---,---,---,---
https://alonhadat.com.vn/ban-nha-tam-trinh-44-m2-4-ty-800-gan-pho-kinh-doanh-dinh-13369265.html,"Bán nhà Tam Trinh 44 m2, 4 tỷ 800, gần phố kinh doanh đỉnh","-	Nhà nằm mặt ngõ to ô tô của đường Tam Trinh, phường Yên Sở, quận Hoàng Mai. Khu vực quy hoạch ổn định, gần công viên Yên Sở, các hồ đầm điều hòa nên không khí quanh năm vô cùng mát mẻ.
-	Khu vực đang phát triển mạnh, trục Tam Trinh nối liền vành đai 3 di chuyển các nơi đều thuận tiện như đường trên cao, pháp vân hoặc đi về các tỉnh đều rất thuận tiện.
-	Hiện trạng đang là nhà 4 tầng mới tinh với 4 phòng ngủ, thiết kế rất hiện đại công năng đầy đủ. Nội thất đã cơ bản, khách mua xong dọn đồ về ở luôn được ạ.
-	Sổ sách giấy tờ đầy đủ chuẩn pháp lý, khách thiện chí là sang tên rất nhanh. Giá bán 4 tỷ 800 (có thương lượng), miễn trung gian.
-	Liên hệ: em Việt - Hoàng Mai để xem nhà ngay nhé.","4,8 tỷ",44 m2,"Đường Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13369265,_,---,Cần bán,4m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,4,---,---,3,---
https://alonhadat.com.vn/ban-nha-tam-trinh-50-m2-5-ty-800-ngo-rong-gan-pho-o-to-qua-nha-13369283.html,"Bán nhà Tam Trinh 50 m2, 5 tỷ 800, ngõ rộng gần phố, ô tô qua nhà","-	Nhà nằm ở ngõ to ô tô qua, chỉ cách 2 nhà ra phố Tam Trinh, phường Yên Sở, quận Hoàng Mai. Căn nhà rất phù hợp cho việc kinh doanh hoặc làm văn phòng công ty.
-	Tổ hợp Tam Trinh Hoàng Mai đang phát triển từng ngày, xung quanh tiện ích chả thiếu thứ gì: công viên Yên Sở, Gamuda, Gelexia... Khu vực cũng rất gần chợ, gần trường đi lại thuận tiện.
-	Hiện tại đang là nhà 4 tầng với 4 phòng ngủ rất rộng rãi và thoáng mát. Nhà xây rất kiên cố và chắc chắn, gia chủ rất hiền lành ăn ở rất có lộc nay nhờ bán đi để dọn về ở chỗ  khác rộng hơn để gần gũi với con cháu.
-	Giấy tờ pháp lý chuẩn sang tên nhanh. Giá bán 5 tỷ 800 (có thương lượng). Miễn trung gian.
-	Liên hệ: em Việt – Hoàng Mai chuyên nhà đẹp pháp lý chuẩn khu vực Hoàng Mai để xem nhà ngay nhé.","5,8 tỷ",50 m2,"Đường Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13369283,_,---,Cần bán,4m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,4,---,---,3,---
https://alonhadat.com.vn/ban-dat-khuyen-luong-140-m2-12-ty-600-phan-lo-via-he-o-to-do-ngay-dem-13369208.html,"Bán đất Khuyến Lương 140 m2, 12 tỷ 600. Phân lô vỉa hè, ô tô đỗ ngày đêm","-	Mảnh đất đẹp thuộc khu tái định cư Khuyến Lương, phường Trần Phú, quận Hoàng Mai. Khu giãn dân Ao Vực là khu phân lô giãn dân quy hoạch đẹp, nằm sát tuyến đường vành đai 3, hàng xóm Gamuda.
-	Thửa đất diện tích rộng phân lô trước sau như một, mặt tiền rộng rãi mua về phân lô cũng đẹp. Nếu xây chung cư mi ni hay khách sạn thì quá tuyệt vời, khu vực dân cư đông đúc cho thuê phút mốt.
-	Khu vực Hoàng Mai đang phát triển rất mạnh, ở khu giãn dân Ao Vực – Khuyến Lương này rất ít nhà bán, xung quanh sau này có vườn hoa cây xanh và các tòa chung cư cao cấp tương lai rạng ngời.
-	Giấy tờ sổ sách pháp lý chuẩn. Giá bán 12 tỷ 600 (có thương lượng), miễn trung gian.
-	Liên hệ: em Việt – Hoàng Mai chuyên nhà đất thổ cư Hà Nội để xem mảnh đất đẹp và hiếm này nhé.","12,6 tỷ",140 m2,"Đường Khuyến Lương, Phường Trần Phú, Quận Hoàng Mai, Hà Nội",13369208,_,---,Cần bán,6m,---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,---,---,---,---,---,---
https://alonhadat.com.vn/ban-nha-tam-trinh-30-m2-chi-nhinh-3-ty-o-to-do-cong-13369249.html,"Bán nhà Tam Trinh 30 m2, chỉ nhỉnh 3 tỷ, ô tô đỗ cổng","-	Nhà nằm trong khu cực ngõ to của đường Tam Trinh, phường Yên Sở, quận Hoàng Mai. Ngõ thông các ngả, ô tô đỗ cổng, trường chợ sát nhà, kinh doanh tấp nập.
-	Vị trí nhà đẹp cách mặt phố Tam Trinh chỉ khoảng 100m, trước nhà ô tô qua. Ngõ thông sang Sở Thượng, chỉ vài phút sang chợ Yên Duyên, gần đấy là công viên Yên Sở, Hồ Điều Hòa rất mát mẻ.
-	Nhà mình bán là nhà 5 tầng vẫn còn rất mới, nhà có thiết kế hiện đại rất thoáng sáng. Đường vào nhà rộng, hàng xóm bên cạnh rất thân thiện, khu vực yên tĩnh rất đáng sống.
-	Giấy tờ sổ sách chuẩn pháp lý đang cất tủ, chỉ chờ khách thích là sang tên phút mốt. Giá bán 3 tỷ 300 (có thương lượng), miễn trung gian.
-	Liên hệ: em Việt – Hoàng Mai để được xem nhà ngay nhé.","3,3 tỷ",30 m2,"Đường Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13369249,_,---,Cần bán,2m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,5,---,---,3,---
https://alonhadat.com.vn/ban-dat-yen-duyen-hoang-mai-tang-nha-cap-4-mat-pho-o-to-do-cua-kinh-doanh-5-ty-300-13442188.html,"Bán đất Yên Duyên, Hoàng Mai tặng nhà cấp 4, mặt phố, ô tô đỗ cửa kinh doanh 5 tỷ 300","-	Vị trí đặc địa, nằm ngay mặt phố Yên Duyên, ô tô đỗ cửa, khu vực trường chợ vây xung quanh, tiện ích ngập tràn chả thiếu thứ gì, chỉ vài phút là ra Tam Trinh nối liền trục vành đai 3.
-	Khu phố Yên Duyên giờ rất đẹp, đường phố to thẳng tắp, di chuyển đi lại thuận tiện, nhà mình ngay mặt phố kinh doanh văn phòng các kiểu đều ổn định.
-	Hiện trạng đang là nhà cấp 4 ở tạm hoặc kinh doanh tạm đều được, nhà có view hồ rất thoáng mát, khách mua về thiết kế nhà theo kiểu phân lô thì quá vip.
-	Sổ đỏ chính chủ sang tên phút mốt, giá bán có thương lượng nhẹ, em không tiếp chuyện môi giới và trung gian ngoài.
-	Liên hệ: em Việt để xem nhà ngay nhé.","5,3 tỷ",46 m2,"Đường Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13442188,_,---,Cần bán,6m,---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,---,1,---,---,1,---
https://alonhadat.com.vn/ban-nha-vinh-hung-hoang-mai-ngo-nong-rong-gan-o-to-chi-nhinh-3-ty-co-nha-moi-o-ngay-13394777.html,"Bán nhà Vĩnh Hưng, Hoàng Mai, ngõ nông rộng gần ô tô chỉ nhỉnh 3 tỷ có nhà mới ở ngay","-	Nhà nằm trong ngõ nông của phố Vĩnh Hưng, phường Vĩnh Hưng, quận Hoàng Mai. Nhà gần chợ đêm Lĩnh Nam, khu vực đang phát triển mạnh, tiện ích xung quanh chả thiếu thứ gì.
-	Khu vực Vĩnh Hưng dân cư đông đúc nhộn nhịp, phát triển mạnh xung quanh hàng quán tiện ích nhiều vô kể, nhà mình chỉ vài chục mét là ra đường ô tô, giao thông đi lại thuận tiện.
-	Nhà mình bán là nhà 4 tầng với 3 phòng ngủ được thiết kế rất hợp lý, nhà vẫn còn rất mới khách mua xong là dọn đồ về ở luôn không cần phải sửa chữa gì, khu vực yên tĩnh hàng xóm thân thiện rất đáng sống.
-	Sổ đỏ chính chủ chuẩn pháp lý, giá bán 3 tỷ 450 (có thương lượng) miễn trung gian.
-	Liên hệ: em Việt để xem nhà ngay nhé.","3,45 tỷ",33 m2,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",13394777,_,---,Cần bán,2m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,4,---,---,3,---
https://alonhadat.com.vn/ban-nha-vinh-hung-hoang-mai-ngo-thong-gan-o-to-nha-dep-thoang-sang-35-m2-3-ty-800-13396282.html,"Bán nhà Vĩnh Hưng, Hoàng Mai ngõ thông gần ô tô, nhà đẹp thoáng sáng 35 m2, 3 tỷ 800","-	Nhà nằm ở vị trí ngõ thông chỉ 3 bước ra ô tô của phố Vĩnh Hưng, phường Vĩnh Hưng, quận Hoàng Mai. ngõ nhà mình thông sang Lĩnh Nam, tiện ích xung quanh bạt ngàn.
-	Tổ hợp Vĩnh Hưng, Đông Thiên, Lĩnh Nam, Nam Dư nằm nối tiếp nhau, các khu vực này đều đang phát triển mạnh mẽ, trường chợ đều nằm trong bán kính khoảng 500m rất tiện lợi.
-	Nhà mình đang là nhà 5 tầng còn rất mới, nhà ở vô cùng thoáng sáng, nội thất cực đẹp thiết kế rất hợp lý với 3 phòng ngủ thì quá thoải mái sử dụng, xung quanh tiện ích chả thiếu thứ gì.
-	Sổ đỏ chính chủ vuông đẹp, giá bán 3 tỷ 800 (có thương lượng), miễn trung gian.
-	Liên hệ: em Việt để xem nhà ngay nhé.","3,8 tỷ",35 m2,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",13396282,_,---,Cần bán,2m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,5,---,---,3,---
https://alonhadat.com.vn/ban-nha-ngo-179-vinh-hung-hoang-mai-ngo-thang-tap-o-to-lui-cua-47-m2-4-ty-600-13396424.html,"Bán nhà ngõ 179 Vĩnh Hưng, Hoàng Mai ngõ thẳng tắp, ô tô lùi cửa 47 m2, 4 tỷ 600","-	Vị trí nhà cực đẹp nằm trong ngõ 179 Vĩnh Hưng, phường Vĩnh Hưng, quận Hoàng Mai. Ngõ thẳng tắp ô tô qua, nhà cách chợ Tân Khai rất gần, tiện ích xung quanh bạt ngàn.
-	Khu vực đang phát triển từng ngày, khu vực đông dân cư rất nhộn nhịp, hàng quán san sát nhau trường chợ cũng gần. Ngõ 179 rất to ô tô qua lại tấp nập, quy hoạch rất ổn định.
-	Nhà mình bán là nhà 4 tầng, mặt tiền rộng nên rất thoáng, diện tích rộng nên mình chỉ xây 4 tầng với 4 phòng ngủ, do nhu cầu công việc nên muốn bán đi để chuyển đến nơi khác để cho tiện công tác, hàng xóm xung quanh rất tốt và thân thiện.
-	Sổ đỏ chính chủ vuông đẹp, giá bán 4 tỷ 600 (có thương lượng), miễn trung gian.
-	Liên hệ: em Việt để xem nhà ngay nhé.","4,6 tỷ",47 m2,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",13396424,_,---,Cần bán,3m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,4,---,---,4,---
https://alonhadat.com.vn/ban-nha-vinh-hung-hoang-mai-o-to-7-cho-do-cua-nha-5-tang-moi-tinh-chi-co-3-ty-650-13396581.html,"Bán nhà Vĩnh Hưng, Hoàng Mai ô tô 7 chỗ đỗ cửa, nhà 5 tầng mới tinh chỉ có 3 tỷ 650","-	Vị trí nhà cực đẹp nằm trên ngõ to, ô tô đỗ cửa của Vĩnh Hưng, phường Vĩnh Hưng, quận Hoàng Mai. Gần rất nhiều các trường Đại học, Công viên, Bệnh viện tiện ích vô số.
-	Trục đường Vĩnh Hưng thông Lĩnh Nam, Nam Dư sau này quy hoạch đường rất to, nhà mình nằm trong ngõ quy hoạch rất ổn định, cách đấy không xa là khu nhà vườn Green Park rất văn minh hiện đại.
-	Nhà mình 5 tầng mới tinh có ông anh nhờ bán hộ, thiết kế hiện đại từ trong ra ngoài, nhà ở rất thoáng sáng dễ chịu, hàng xóm xung quanh rất thật thà và thân thiện, khu vực đáng sống.
-	Sổ đỏ chính chủ pháp lý chuẩn, giá bán 3 tỷ 650 (có thương lượng) miễn trung gian.
-	Liên hệ: em Việt để được xem nhà luôn nhé.","3,65 tỷ",33 m2,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",13396581,_,---,Cần bán,5m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,5,---,---,3,---
https://alonhadat.com.vn/ban-nha-vinh-hung-hoang-mai-2-thoang-vinh-vien-nha-dep-o-ngay-35-m2-chi-co-nhinh-3-ty-13414449.html,"Bán nhà Vĩnh Hưng, Hoàng Mai, 2 thoáng vĩnh viễn, nhà đẹp ở ngay 35 m2, chỉ có nhỉnh 3 tỷ","-	Vị trí nhà rất đẹp nằm trong ngách ô tô, ba gác phi ầm ầm của đường Vĩnh Hưng, phường Vĩnh Hưng, quận Hoàng Mai. Nhà có 2 thoáng vĩnh viễn, mặt sau nhà là dự án vườn hoa rất đẹp.
-	Khu vực đang phát triển mạnh mẽ, nhà ở vị trí trung tâm phường đi đâu cũng tiện, chỉ 10 phút là lên Hồ Gươm, Vĩnh Hưng, Lĩnh Nam, Tân Khai gần sát cạnh nhau nên tiện ích chả thiếu thứ gì, khu vực rất đáng để sống.
-	Nhà mình bán là nhà 5 tầng mới tinh, nhà có 2 mặt thoáng vĩnh viễn đẹp khỏi phải bàn, khu vực yên tĩnh đường ngõ sạch sẽ thoáng mát, nhà có cổng chung 2 nhà, an ninh rất tốt.
-	Sổ đỏ chính chủ pháp lý chuẩn sang tên giao dịch nhanh chóng, giá bán chỉ nhỉnh 3 tỷ (có thương lượng), rất phù hợp cho khách tài chính 3 đến 3,5 tỷ.
-	Liên hệ: em Việt để xem nhà ngay nhé.","3,15 tỷ",35 m2,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",13414449,_,---,Cần bán,3m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,5,---,---,3,---
https://alonhadat.com.vn/ban-nha-vinh-hung-hoang-mai-3-buoc-ra-o-to-ba-gac-do-cua-5-tang-moi-o-ngay-nhinh-3-ty-13414298.html,"Bán nhà Vĩnh Hưng, Hoàng Mai, 3 bước ra ô tô, ba gác đỗ cửa, 5 tầng mới ở ngay, nhỉnh 3 tỷ","-	Vị trí nhà nằm trong ngách ô tô của đường Vĩnh Hưng, phường Vĩnh Hưng, quận Hoàng Mai. Nhà cách ô tô chỉ 10m, ngõ to rộng ô tô phi ầm ầm, đầu ngõ có hồ điều hòa rất mát mẻ.
-	Khu vực đang phát triển mạnh, tiện ích xung quanh chả thiếu thứ gì, trục đường chính Vĩnh Hưng nối liền Lĩnh Nam và Tân Khai đang có quy hoạch mở đường rất rộng, tương lai rạng ngời, khu vực nhà ở yên tĩnh, đường ngõ sạch sẽ văn minh.
-	Nhà mình bán là nhà 5 tầng, xây trên thửa đất vuông đẹp rất chắc chắn, nhà ở vị trí nhìn sang chung cư nên rất thoáng mát, tiện ích xung quanh rất gần, giao thông đi lại thuận tiện.
-	Sổ đỏ chính chủ pháp lý chuẩn sang tên ngay, giá bán nhỉnh 3 tỷ (có thương lượng), miễn trung gian môi giới.
-	Liên hệ: em Việt để xem nhà ngay nhé.","3,2 tỷ",30 m2,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",13414298,_,---,Cần bán,3m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,5,---,---,3,---
https://alonhadat.com.vn/ban-nha-linh-nam-hoang-mai-phan-lo-thang-may-toa-nha-van-phong-70-m2-11-ty-200-13464867.html,"Bán nhà Lĩnh Nam, Hoàng Mai, phân lô, thang máy, tòa nhà văn phòng 70 m2, 11 tỷ 200","-	Vị trí nhà cực đẹp nằm trong khu phân lô víp của phố Lĩnh Nam, phường Lĩnh Nam, quận Hoàng Mai. Khu phân lô ô tô tránh có một không hai, mua về làm tòa nhà văn phòng thì quá tuyệt vời.
-	Lĩnh Nam kết nối với Vĩnh Hưng và Tân Khai, cả 3 khu vực đều là những nơi tập trung mật độ dân cư nhau, hàng quán san sát tấp nập, tiện ích xung quanh tập trung không thiếu thứ gì.
-	Nhà có thiết kế 6 tầng có thang máy, mang phong cách thiết kế hiện đại, với 3 tầng thông sàn phục vụ cho việc kinh doanh hoặc làm tòa nhà văn phòng, 3 phòng ngủ thoáng mát đầy đủ công năng sử dụng.
-	Sổ đỏ chính chủ vuông đẹp, giá bán 11 tỷ 200 (có thương lượng), em xin phép không tiếp chuyện các bác môi giới và trung gian ngoài ạ.
-	Liên hệ: em Việt để xem nhà ngay nhé.","11,2 tỷ",70 m2,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",13464867,_,---,Cần bán,6m,---,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,---,6,---,---,3,---
https://alonhadat.com.vn/ban-nha-linh-nam-hoang-mai-phan-lo-thang-may-7-cho-vao-nha-60-m2-9-ty-900-13463776.html,"Bán nhà Lĩnh Nam, Hoàng Mai, phân lô, thang máy, 7 chỗ vào nhà 60 m2, 9 tỷ 900","-	Vị trí ngay đầu phố Lĩnh Nam, phường Lĩnh Nam, quận Hoàng Mai. Ngõ nhà mình thông sang Tam Trinh, vài bước ra chợ, tiện ích bạt ngàn, trước nhà có khoảng sân rộng đỗ xe thoải mái.
-	Khu vực Lĩnh Nam rất ít nhà phân lô như thế này, đường xá rộng rãi ô tô chạy vòng quanh, khu phố Lĩnh Nam tấp nập người qua lại, tiện ích xung quanh chả thiếu thứ gì, làm kinh doanh hoặc văn phòng rất phù hợp.
-	Nhà có thiết kế 6 tầng thang máy xịn sò, nhà mình có 2 mặt tiền trước sau quá đẹp, tầng 1 và 2 được thiết kế thông sàn sẵn sàng phục vụ cho việc kinh doanh hoặc mở văn phòng công ty, sân trước nhà rộng rãi thoáng mát để xe thoải mái.
-	Sổ đỏ chính chủ vuông đẹp giao dịch ngay, giá bán 9 tỷ 9 (có thương lượng), miễn trung gian và môi giới ngoài.
-	Liên hệ: em Việt đê xem nhà ngay nhé.","9,9 tỷ",60 m2,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",13463776,_,---,Cần bán,6m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,6,---,---,3,---
https://alonhadat.com.vn/ban-dat-linh-nam-hoang-mai-tang-nha-3-tang-cu-phan-lo-via-he-o-to-tranh-80-m2-11-ty-8-13461770.html,"Bán đất Lĩnh Nam, Hoàng Mai, tặng nhà 3 tầng cũ, phân lô vỉa hè, ô tô tránh 80 m2, 11 tỷ 8","-	Vị trí quá đẹp nằm trong khu phân lô vỉa hè của Lĩnh Nam, quận Hoàng Mai. Thông số nhà cực đẹp, với mặt tiền 6.5m mà thiết kế 7 tầng thang máy làm văn phòng thì quá vip.
-	Khu vực này rất ít nhà bán, cách mặt phố Lĩnh Nam chỉ vài bước chân, ngõ nhà mình còn thông sang Tam Trinh, di chuyển đi lại vô cùng thuận lợi, an sinh và an ninh thì khỏi phải bàn.
-	Hiện tại đang là nhà 3 tầng cũ, khách mua về có thể ở tạm cũng được, đường tước nhà 6m ô tô tránh thoải mái, nhà trông hơi cũ nhưng khung cột các thứ vẫn còn rất chắc chắn.
-	Sổ đỏ chính chủ vuông đẹp, giá bán 11 tỷ 800 (có thương lượng), miễn trung gian và môi giới ngoài.
-	Liên hệ: em Việt để xem nhà ngay nhé.","11,8 tỷ",80 m2,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",13461770,_,---,Cần bán,6m,---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,---,3,---,---,3,---
https://alonhadat.com.vn/ban-nha-giap-bat-hoang-mai-lo-goc-sat-mat-pho-ngo-nong-rong-30-m2-2-ty-980-13461412.html,"Bán nhà Giáp Bát, Hoàng Mai, Lô góc, sát mặt phố, ngõ nông rộng 30 m2, 2 tỷ 980","-	Vị trí nhà nằm đầu ngõ của phố Giáp Bát, phường Giáp Bát, quận Hoàng Mai. Chỉ vài bước chân là ra mặt phố Giáp Bát to đẹp, buôn bán nhộn nhịp, tiện ích bạt ngàn, ngõ nhà mình ba gác đỗ cửa thoải mái.
-	Khu phố Giáp Bát chạy dài thông ra Giải Phóng, Kim Đồng, khu vực đông dân nên các tiện ích và chợ dân sinh rất phát triển, các ngõ ngách ở khu vực này lại rất nông, chỉ vài phút là ra phố.
-	Nhà có thiết kế 4 tầng rất kiên cố và chắc chắn, trước nhà rộng để xe máy thoải mái, cạnh nhà có sân rộng của khu ngõ để sinh hoạt chung rất thoáng mát, nhà hơi cũ khách mua xong sơn sửa lại đẹp long lanh ngay.
-	Sổ đỏ chính chủ vuông đẹp, giá bán 2 tỷ 980 (có thương lượng), em xin phép không tiếp các bác trung gian và môi giới ngoài.
-	Liên hệ: em Việt để xem nhà ngay nhé.","2,98 tỷ",30 m2,"Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",13461412,_,---,Cần bán,2m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,4,---,---,2,---
https://alonhadat.com.vn/ban-nha-giap-bat-hoang-mai-cach-o-to-vai-chuc-met-nha-dep-o-ngay-33m2-3-ty-390-13461247.html,"Bán nhà Giáp Bát, Hoàng Mai, cách ô tô vài chục mét, nhà đẹp ở ngay 33m2, 3 tỷ 390","-	Vị trí hiếm trên con phố Giáp Bát, phường Giáp Bát, quận Hoàng Mai, ngõ trước nhà rộng thoáng, gần bến xe Giáp Bát, Nước Ngầm, khu vực xung quanh rất nhiều tiện ích chả thiếu thứ gì.
-	Con phố Giáp Bát buôn bán tấp nập, dân cư đông đúc nên tập trung rất nhiều tiện ích, đặc điểm ở đây là ngõ ngách rất nông, thuận tiện cho việc đi lại không như những khu vực khác ngõ hẻm rất hẹp.
-	Nhà có thiết kế 4 tầng, mặt tiền rộng nên vô cùng thoáng mát, khu vực trung tâm rất ít nhà bán, chỉ hơn 3 tỷ đã có nhà trên phố Giáp Bát thì quá hợp lý rồi, không mua nhà lúc này thì mua lúc nào nữa ạ.
-	Sổ đỏ chính chủ vuông đẹp như bao diêm, giá bán 3 tỷ 390 (có thương lượng), miễn trung gian và môi giới ngoài.
-	Liên hệ: em Việt để xem nhà ngay nhé.","3,39 tỷ",33 m2,"Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",13461247,_,---,Cần bán,2m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,4,---,---,2,---
https://alonhadat.com.vn/ban-dat-khuyen-luong-hoang-mai-2-mat-ngo-o-to-do-cua-40-m2-3-ty-300-13508485.html,"Bán đất Khuyến Lương, Hoàng Mai, 2 mặt ngõ, ô tô đỗ cửa 40 m2, 3 tỷ 300","-	Vị trí cực đẹp nằm trên 2 mặt ngõ thông của đường Khuyến Lương, phường Trần Phú, quận Hoàng Mai. Hai bên mặt ngõ ô tô đều đỗ cửa được, tiện ích xung quanh bạt ngàn.
-	Khu vực Khuyến Lương là khu vực đang phát triển bậc nhất của phường Trần Phú, giao thông đi lại vô cùng thuận tiện, chỉ vài phút là ra Vành Đai 3 thông đi các ngả, một mặt ra đê Nguyễn Khoái vèo cái là lên phố.
