url,title,description,price,area,address,Mã tin,Hướng,Phòng ăn,Loại tin,Đường trước nhà,Nhà bếp,Loại BDS,Pháp lý,Sân thượng,Chiều ngang,Số lầu,Chổ để xe hơi,Chiều dài,Số phòng ngủ,Chính chủ
-	Liên hệ: em Việt để xem nhà ngay và luôn nhé.","3,95 tỷ",45 m2,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",13403222,_,---,Cần bán,2m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,5,---,---,3,---
https://alonhadat.com.vn/ban-nha-vinh-hung-hoang-mai-2-mat-ngo-truoc-sau-gan-pho-gan-o-to-ma-gia-chi-nhinh-3-ty-13403388.html,"Bán nhà Vĩnh Hưng, Hoàng Mai, 2 mặt ngõ trước sau, gần phố, gần ô tô mà giá chỉ nhỉnh 3 tỷ","-	Vị trí nhà đẹp có 2 mặt ngõ trước sau của đường Vĩnh Hưng, phường Vĩnh Hưng, quận Hoàng Mai. Trước nhà rộng xe SH quay đầu thoải mái, ô tô đỗ cách chỉ vài bước chân.
-	Khu vực Vĩnh Hưng nối liền Lĩnh Nam, Tân Khai đang phát triển rất mạnh xung quanh rất nhiều trường học, chợ to chợ nhỏ tiện ích bạt ngàn chả thiếu thứ gì.
-	Nhà có thiết kế 3 tầng rất kiên cố và chắc chắn, khách mua về lên thêm 1 đến 2 tầng thoải mái còn không thì để như vậy ở luôn cũng được, rất phù hợp với gia đình vợ chồng trẻ.
-	Sổ đỏ chính chủ vuông đẹp pháp lý chuẩn luôn sẵn sàng sang tên, giá bán 3 tỷ 350 (có thương lượng), không tiếp chuyện môi giới.
-	Liên hệ: em Việt để xem nhà và vào việc ngay nhé.","3,35 tỷ",35 m2,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",13403388,_,---,Cần bán,3m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,3,---,---,3,---
https://alonhadat.com.vn/ban-nha-vinh-hung-hoang-mai-nha-dep-full-noi-that-ve-o-ngay-gia-chi-nhinh-3-ty-13403771.html,"Bán nhà Vĩnh Hưng, Hoàng Mai, nhà đẹp full nội thất về ở ngay, giá chỉ nhỉnh 3 tỷ","-	Vị trí đẹp lõi của Vĩnh Hưng, phường Vĩnh Hưng, quận Hoàng Mai, thống sang Đông Thiên, trước nhà rất rộng và thoáng, gần trường cấp 1 cấp 2 Vĩnh Hưng, chợ đêm Lĩnh Nam, khu sinh thái Vĩnh Hưng.
-	Phường Vĩnh Hưng là một trong những phường đang phát triển rất mạnh mẽ với những dự án to như khu sinh thái Vĩnh Hưng, khu nhà vườn liền kề Green Park, đường lớn sắp được triển khai mở rộng kéo dài hết Vĩnh Hưng và Lĩnh Nam.
-	Nhà mình hiện tại đang là nhà 5 tầng với 1 tum với 3 phòng ngủ khép kín rất tiện lợi, tặng lại hầu như toàn bộ nội thất cho khách mua vè ở luôn, trước nhà rất rộng và thoáng, xung quanh hàng xóm rất thân thiện và tốt bụng, khu vực đáng sống.
-	Sổ đỏ chính chủ vuông đẹp chuẩn pháp lý sang tên nhanh chóng, giá bán 3 tỷ 300 (có thương lượng) miễn trung gian.
-	Liên hệ: em Việt để xem nhà ngay.","3,3 tỷ",33 m2,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",13403771,_,---,Cần bán,"3,5m",---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,5,---,---,3,---
https://alonhadat.com.vn/ban-nha-vinh-hung-hoang-mai-thoang-truoc-sau-nha-dep-full-noi-that-ve-o-ngay-2-ty-950-13394790.html,"Bán nhà Vĩnh Hưng, Hoàng Mai, thoáng trước sau, nhà đẹp full nội thất về ở ngay 2 tỷ 950","-	Nhà nằm trong ngõ thông sang Lĩnh Nam của phố Vĩnh Hưng, phường Vĩnh Hưng, quận Hoàng Mai. Nhà đẹp gần phố, xung quanh dân cư đông đúc tiện ích hàng quán không thiếu gì.
-	Khu vực đang phát triển mạnh, có rất nhiều dự án đang được triển khai Green Park, trường chợ rất gần chỉ trong vòng bán kính 500m.
-	Nhà mình xây 4 tầng vô cùng chắc chắn, nhà còn rất đẹp tặng lại toàn bộ nội thất khách mua chỉ việc dọn về ở ngay. Chỉ chưa đến 3 tỷ mà có nhà đẹp ở ngay ở khu vực này rất hiếm.
-	Sổ đỏ chính chủ chuẩn pháp lý, giá bán 2 tỷ 950 (có thương lượng), miễn trung gian.
-	Liên hệ em Việt để xem nhà ngay và luôn nhé.","2,95 tỷ",33 m2,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",13394790,_,---,Cần bán,2m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,4,---,---,3,---
https://alonhadat.com.vn/ban-nha-yen-duyen-hoang-mai-ngo-thong-tu-tung-tien-ich-bat-ngan-gia-2-ty-700-13429834.html,"Bán nhà Yên Duyên, Hoàng Mai, ngõ thông tứ tung, tiện ích bạt ngàn, giá 2 tỷ 700","-	Vị trí đẹp ở ngõ thông ô tô của phố Yên Duyên, phường Yên Sở, quận Hoàng Mai. An ninh an sinh tốt, trường chợ vây quanh chả thiếu thứ gì, khu vực nhộn nhịp buôn bán tấp nập.
-	Ngõ nhà mình thông sang ngõ khác ở phố Yên Duyên, đi một mạch ra đường vành đai 3, di chuyển lên phố hoặc đi về các tỉnh vô cùng thuận tiện, phố xá phát triển từng ngày.
-	Nhà thiết kế 5 tầng 3 ngủ nhỏ xinh rất phù hợp cho vợ chồng trẻ muốn ra ở riêng, trường chợ xung quanh chả thiếu thứ gì, sinh sống trong phố Yên Duyên thuận lợi quá nhiều thứ.
-	Sổ sách giấy tờ chuẩn pháp lý giao dịch ngay, giá bán 2 tỷ 700 có thương lượng nhẹ nhàng, không tiếp chuyện môi giới trung gian ngoài.
-	Liên hệ: em Việt để xem nhà ngay các bác nhé.","2,7 tỷ",27 m2,"Đường Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13429834,_,---,Cần bán,2m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,5,---,---,3,---
https://alonhadat.com.vn/ban-dat-yen-duyen-hoang-mai-nam-sat-truong-cap-1-va-cap-2-yen-so-35-m2-gia-chi-nhinh-3-13430094.html,"Bán đất Yên Duyên, Hoàng Mai, nằm sát trường cấp 1 và cấp 2 Yên Sở 35 m2, giá chỉ nhỉnh 3","-	Vị trí đất đẹp nằm ngay sát trường cấp 1 và cấp 2 Yên Sở trong Phố Yên Duyên, phường Yên Sở, quận Hoàng Mai. Khu phố Yên Duyên buôn bán tấp nập, tiện ích nhiều vô kể.
-	Thửa đất nhà mình vuông đẹp nằm đầu ngõ thông, sát trường học, vị trí quá đắc địa đường trước nhà rộng thoải mái cho SH quay đầu, khách mua về xây nhà ở quá là đẹp.
-	Khu phố Yên Duyên đang vươn mình phát triển rất mạnh mẽ, khu phố buôn bán tấp nập, xung quanh hàng quán dịch vụ chả thiếu thứ gì, dân cư hàng xóm thân thiện và tốt bụng.
-	Sổ đỏ chính chủ đẹp như phân lô giao dịch ngay, giá bán 3 tỷ 150 (có thương lượng), em xin phép không tiếp chuyện các bác môi giới và trung gian ngoài ạ.
-	Liên hệ: em Việt để xem mảnh đất hiếm của phố Yên Duyên nhé.","3,15 tỷ",35 m2,"Đường Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13430094,_,---,Cần bán,3m,---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,---,---,---,---,---,---
https://alonhadat.com.vn/ban-nha-yen-duyen-hoang-mai-mat-ngo-ba-gac-phi-5-tang-moi-tinh-o-ngay-38-m2-4-ty-250-13430316.html,"Bán nhà Yên Duyên, Hoàng Mai, mặt ngõ ba gác phi, 5 tầng mới tinh ở ngay 38 m2, 4 tỷ 250","-	Vị trí nhà đẹp nằm ngay mặt ngõ to của phố Yên Duyên, phường Yên Sở, quận Hoàng Mai, khu phố Yên Duyên dân cư đông đúc nên các ngành dịch vụ phát triển mạnh, trường chợ trong bán kính rất gần.
-	Sống trong phố Yên Duyên rất tiện lợi, chỉ vài phút là ra mặt đường to Ta Trinh, di chuyển lên phố rất nhanh hoặc ra trục vành đai 3 đi về các tỉnh cũng rất thuận tiện.
-	Nhà có thiết kế 5 tầng 3 ngủ rất thoáng sáng, xung quanh dân ở san sát, dân chúng khu Yên Duyên này rất lành và thân thiện, trường chợ đều gần, gần cả công an phường nên an ninh rất tốt.
-	Sổ đỏ chính chủ vuông đẹp sang tên ngay, giá bán 4 tỷ 250 (có thương lượng) em xin phép không tiếp chuyện các bác môi giới và trung gian ngoài ạ.
-	Liên hệ: em Việt để xem nhà luôn và ngay nhé.","4,25 tỷ",38 m2,"Đường Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13430316,_,---,Cần bán,2m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,5,---,---,3,---
https://alonhadat.com.vn/ban-nha-yen-duyen-hoang-mai-ngo-thong-truong-cho-gan-ke-nha-moi-o-ngay-30-m2-3-ty-350-13430463.html,"Bán nhà Yên Duyên, Hoàng Mai, ngõ thông, trường chợ gần kề, nhà mới ở ngay 30 m2, 3 tỷ 350","-	Vị trí nhà nằm trong ngõ thông của phố Yên Duyên, phường Yên Sở, quận Hoàng Mai. Xung quanh tiện ích chả thiếu thứ gì, trường cấp 1, cấp 2, mầm non, gần cả công an phường.
-	Khu phố Yên Duyên với khung đường trải nhựa đẹp đẽ, dân cư đông đúc buôn bán tấp nập, các hàng quán dịch vụ chả thiếu thứ gì, dân chúng trong khu vực rất thân thiện như hàng xóm láng giềng ở thôn quê.
-	Nhà có thiết kế 5 tầng với 3 phòng ngủ, nhà mình bán trong khu có 3 căn liền nhau, khách ưng căn nào chọn căn đấy, đều mới tinh về ở ngay.
-	Sổ đỏ chính chủ vuông đẹp sang tên ngay, giá bán 3 tỷ 350 (có thương lượng) em xin phép không làm việc với các bác môi giới và trung gian ngoài ạ.
-	Liên hệ: em Việt để xem nhà ngay và luôn nhé.","3,35 tỷ",30 m2,"Đường Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13430463,_,---,Cần bán,2m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,5,---,---,3,---
https://alonhadat.com.vn/ban-dat-yen-duyen-hoang-mai-ngo-nong-gan-pho-gan-o-to-60-m2-4-ty-200-13431785.html,"Bán đất Yên Duyên, Hoàng Mai, ngõ nông, gần phố, gần ô tô 60 m2, 4 tỷ 200","-	Vị trí đất đẹp rất gần mặt phố Yên Duyên, phường Yên Sở, quận Hoàng Mai. Ngay sát đường phố to của Yên Duyên, ở trong ngõ yên tĩnh thoáng mát, tiện ích nhiều vô kể.
-	Khu phố Yên Duyên càng ngày càng phát triển, trường cấp 1, cấp 2, mầm non vây quanh, rất gần công an phường nên an ninh rất tốt, hàng quán tấp nập chả thiếu thứ gì.
-	Ở Yên Duyên chỉ vài phút là ra đường Tam Trinh nối liền trục vành đai 3 di chuyển đi đâu cũng thuận tiện, các dự án lớn đang được triển khai hướng về trung tâm quận Hoàng Mai rất nhiều.
-	Thửa đất vuông đẹp, diện tích lại rộng xây lên 5 tầng quá đẹp hoặc đầu tư xây lên tòa chung cư mi ni cho thuê lại thì dòng tiền hàng tháng quá ổn định, khu vực đông đúc dân cư cho thuê phút mốt chả mấy mà kín hết phòng.
-	Sổ đỏ chính chủ vuông đẹp sang tên ngay, giá bán 4 tỷ 200 (có thương lượng) em xin phép không tiếp chuyện các bác trung gian và môi giới ngoài ạ.
-	Liên hệ: em Việt để vào xem đất đẹp luôn và ngay nhé.","4,2 tỷ",60 m2,"Đường Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13431785,_,---,Cần bán,2m,---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,---,---,---,---,---,---
https://alonhadat.com.vn/ban-dat-yen-duyen-yen-so-tang-nha-cap-4-gan-truong-gan-cho-30-m2-chi-nhinh-2-ty-13432032.html,"Bán đất Yên Duyên, Yên Sở tặng nhà cấp 4, gần trường, gần chợ 30 m2, chỉ nhỉnh 2 tỷ","-	Vị trí trong ngõ xe máy của phố Yên Duyên, phường Yên Sở, quận Hoàng Mai. Khu phố sầm uất phát triển mạnh mẽ, trường học các cấp và chợ vây quanh, tiện ích bạt ngàn.
-	Khu phố Yên Duyên vô cùng tấp nập hàng quán chả thiếu thứ gì, cách không xa là ra đường Tam Trinh đang có quy hoạch mở rộng, di chuyển về các hướng rất thuận tiện.
-	Hiện tại trên đất là nhà 3 tầng cũ sửa sang lại vẫn còn ở rất tốt, view hồ thoáng mát, khu vực sống khá yên tĩnh, hàng xóm xung quanh rất hiền lành và thân thiện.
-	Sổ đỏ chính chủ vuông đẹp sang tên ngay, giá bán 2 tỷ 100 (có thương lượng), em không tiếp chuyện môi giới và trung gian ngoài nhé.
-	Liên hệ: em Việt để xem nhà ngay nhé.","2,1 tỷ",30 m2,"Đường Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13432032,_,---,Cần bán,2m,---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,---,3,---,---,2,---
https://alonhadat.com.vn/ban-nha-yen-duyen-hoang-mai-ngo-thong-cac-nga-hang-xom-gamuda-55-m2-6-ty-250-13431924.html,"Bán nhà Yên Duyên, Hoàng Mai, ngõ thông các ngả, hàng xóm Gamuda 55 m2, 6 tỷ 250","-	Vị trí đẹp nằm trong ngõ to của phố Yên Duyên, phường Yên Sở, quận Hoàng Mai. Chỉ 20m ra mặt phố phố Yên Duyên ô tô tránh, cách đường vành đai 3 chỉ 200m, hàng xóm Gamuda.
-	Khu vực Yên Duyên đang phát triển mạnh, đường thông các ngả, ra chợ mua đồ chỉ mất vài phút, tổ hợp trường học các cấp vây quanh, UBND và công an phường gần đấy nên về an ninh thì quá tốt khỏi phải bàn.
-	Nhà có thiết kế 4 tầng và 1 tum xây dựng rất chắc chắn, 4 phòng ngủ đẹp thoải mái sử dụng, hưởng trọn vẹn tiện ích của anh hàng xóm Gamuda, khu vực nhà yên tĩnh thoáng mát là nơi nghỉ ngơi quá lý tưởng sau 1 ngày làm việc mệt nhọc.
-	Sổ đỏ chính chủ vuông đẹp sang tên ngay, giá bán 6 tỷ 250 (có thương lượng) em xin phép không tiếp chuyện với các bác môi giới và trung gian ngoài nhé.
-	Liên hệ: em Việt để xem nhà ngay nhé.","6,25 tỷ",55 m2,"Đường Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13431924,_,---,Cần bán,3m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,4,---,---,4,---
https://alonhadat.com.vn/ban-nha-yen-duyen-hoang-mai-gan-pho-view-ho-thoang-mat-ban-tu-mong-len-3-ty-250-13429446.html,"Bán nhà Yên Duyên, Hoàng Mai, gần phố, view hồ thoáng mát, bán từ móng lên 3 tỷ 250","-	Vị trí nhà rất đẹp trong ngõ của phố Yên Duyên, phường Yên Sở, quận Hoàng Mai. Gần phố, gần trường cấp 1,cấp2 và trường mầm non, view hồ thoáng mát trong xanh.
-	Nhà 5 tầng đang xây dựng, em bán từ móng luôn, thiết kế 5 tầng 3 ngủ rất hiện đại, 2 căn liền nhau khách mua căn nào cũng đẹp, ưu tiên khách liên hệ sớm trong thời gian này.
-	Khu phố Yên Duyên buôn bán tấp nập, tiện ích chả thiếu thứ gì, vài phút ra mặt đường Tam Trinh nối liền trục vành đai 3, giao thông di chuyển thuận tiện vo cùng.
-	Sổ đỏ vuông đẹp như phân lô, giá bán 3 tỷ 250 (có thương lượng), miễn trung gian môi giới ngoài.
-	Liên hệ: em Việt để vào việc luôn và ngay nhé.","3,25 tỷ",30 m2,"Đường Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13429446,_,---,Cần bán,2m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,5,---,---,3,---
https://alonhadat.com.vn/ban-nha-yen-duyen-hoang-mai-ngo-thong-2-dau-ba-gac-do-cua-an-ninh-an-sinh-tot-nhinh-3-13429668.html,"Bán nhà Yên Duyên, Hoàng Mai, ngõ thông 2 đầu, ba gác đỗ cửa, an ninh an sinh tốt 3 tỷ 350","-	Vị trí nhà đẹp nằm trong ngõ thông 2 đầu của phố Yên Duyên, phường Yên Sở, quận Hoàng Mai. Phố Yên Duyên vô cùng nhộn nhịp, buôn bán tấp nập ngày đêm.
-	Xung quanh tiện ích trường chợ đầy đủ, chỉ vài phút ra đường Tam Trinh nối liền trục vành đai 3 di chuyên đi các nơi dễ ràng, khu vực đang phát triển mạnh, đời sống dân trí cao.
-	Nhà có thiết kế 5 tầng 3 ngủ theo phong cách hiện đại, rất thoáng sáng, chỉ nhỉnh 3 tỷ đã có nhà mới tinh về ở ngay là quá hợp lý, khu vực hàng xóm thân thiện và tốt bụng.
-	Sổ đỏ vuông đẹp giao dịch ngay, giá bán còn có thương lượng nhẹ, miễn trung gian môi giới ngoài.
-	Liên hệ: em Việt để xem nhà ngay nhé.","3,35 tỷ",30 m2,"Đường Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13429668,_,---,Cần bán,2m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,5,---,---,3,---
https://alonhadat.com.vn/ban-dat-yen-duyen-hoang-mai-ngo-thong-gamuda-gan-ho-thoang-mat-57-m2-5-ty-500-13429260.html,"Bán đất Yên Duyên, Hoàng Mai, ngõ thông Gamuda, gần hồ thoáng mát 57 m2, 5 tỷ 500","-	Vị trí đất đẹp nằm trong ngõ nông thông tứ tung của phố yên Duyên, phường Yên Sở, quận Hoàng Mai. Ô tô 4 chỗ qua cửa nhà, ngõ thông sang Gamuda rất hiếm.
-	Hiện trạng là mảnh đất vuông vắn nằm trong ngõ nông thông sang Gamuda rất đẹp, 3 bước ra hồ điều hòa không khí rất mát mẻ.
-	Sổ đỏ vuông đẹp chính chủ sang tên nhanh chóng, giá bán 5 tỷ 500 (có thương lượng), miễn trung gian môi giới ngoài.
-	Liên hệ: em Việt để xem đất đẹp Yên Duyên nhé.","5,5 tỷ",57 m2,"Đường Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13429260,_,---,Cần bán,3m,---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,---,---,---,---,---,---
https://alonhadat.com.vn/ban-nha-yen-duyen-hoang-mai-lo-goc-gan-pho-gan-o-to-tien-ich-ngap-tran-3-ty-450-13429029.html,"Bán nhà Yên Duyên, Hoàng Mai, lô góc, gần phố, gần ô tô, tiện ích ngập tràn 3 tỷ 450","-	Vị trí nhà đẹp nằm trong phố Yên Duyên, phường Yên Sở, quận Hoàng Mai. Nhà nằm trong ngõ nông của phố Yên Duyên, cách mặt phố chính Yên Duyên rất gần, giao thông đi lại thuận tiện.
-	Khu vực Yên Duyên dân cư đông đúc, tiện ích trường chợ rất gần, mặt phố chính Yên Duyên rộng rãi buôn bán tấp nập, đi vài phút là ra đường Tam Trinh kết nối trục vành đai 3, di chuyển đi đâu cũng tiện, khu vực quá đáng sống.
-	Nhà có thiết kế 5 tầng mới tinh, hiện đại, tầng nào cũng có ban công nên rất thoáng sáng và phục vụ cho việc thoát hiểm khi có sự cố, nhà mới 3 ngủ dọn về ở ngay.
-	Sổ đỏ chính chủ sang tên ngay, giá bán 3 tỷ 450 (có thương lượng), không tiếp chuyện môi giới trugn gian ngoài.
-	Liên hệ: em Việt để xem nhà ngay nhé.","3,45 tỷ",30 m2,"Đường Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",13429029,_,---,Cần bán,3m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,5,---,---,3,---
https://alonhadat.com.vn/ban-dat-khuyen-luong-tang-nha-cap-40-80-m2-chi-nhinh-4-ty-o-to-do-cua-vao-nha-13442253.html,"Bán đất Khuyến Lương, tặng nhà cấp 80 m2, chỉ nhỉnh 4 tỷ, ô tô đỗ cửa vào nhà","-	Vị trí đắc địa nằm ngay mặt đường to của đường Khuyến Lương, phường Yên Sở, quận Hoàng Mai. Trước nhà có vỉa hè rộng đẹp kinh doanh hoặc sản xuất thì quá đỉnh.
-	Khu vực Khuyến Lương đang phát triển mạnh, trường học đang xây mấy căn đang bắt đầu hoàn thiện, chung cư Khuyến Lương sắp đi vào vận hàng, trường chợ và ủy ban đều gần.
-	Hiện tại đang là nhà cấp 4 vẫn đẹp và chắc chắn, khách mua về chưa có tiền xây mới thì vẫn ở được thoải mái, trước nhà sân rộng xe 7 chỗ vào nhà thoải mái, nhà rất thoáng mát.
-	Sổ đỏ chính chủ giao dịch sang tên ngay, giá bán 4 tỷ 300 (có thương lượng), em không tiếp chuyện trung gian và môi giới ngoài ạ.
-	Liên hệ: em Việt để xem nhà ngay nhé.","4,3 tỷ",80 m2,"Đường Khuyến Lương, Phường Trần Phú, Quận Hoàng Mai, Hà Nội",13442253,_,---,Cần bán,8m,---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,---,1,---,---,1,---
https://alonhadat.com.vn/ban-dat-mat-pho-vanh-dai-3-hoang-mai-co-ngo-sau-kinh-doanh-kho-xuong-100-m2-12-ty-500-13446637.html,"Bán đất mặt phố Vành Đai 3, Hoàng Mai, có ngõ sau, kinh doanh kho xưởng 100 m2, 12 tỷ 500","-	Vị trí cực kỳ đẹp nằm trên mặt phố tấp nập của đường Vành Đai 3, phường Yên Sở, quận Hoàng Mai, mặt tiền khủng kết hợp với diện tích rộng, có cả ngõ sau quá hiếm luôn.
-	Đường Vành Đai 3 nối liền trục Tam Trinh, giao thông đi lại vô cùng thuận tiện, khu vực này mà làm kinh doanh hay văn phòng thì quá đẹp, khu vực nhộn nhịp, buôn bán tấp nập.
-	Hiện trạng đang là nhà cấp 4 trên đất, đang cho thuê kinh doanh, đất lành người thuê bán hàng làm ăn rất phát đạt, trong khu vực còn 1 mảnh duy nhất này bán.
-	Sổ đỏ chính chủ sang tên ngay, giá bán 12 tỷ 500 (có thương lượng) em xin phép miễn tiếp chuyện trung gian và môi giới ngoài.
